id,title,runtime,release_date,budget,revenue,popularity,vote_average,vote_count,belongs_to_collection,missingness_score,has_tagline,has_homepage,num_same_title,changed_title,num_genres,main_genre,Comedy,Drama,Documentary,Science Fiction,Western,TV Movie,Mystery,Romance,Thriller,Animation,Family,Adventure,War,Music,History,Action,Fantasy,Crime,Horror,top10_prod_comps,num_production_companies,main_production_country,num_production_countries,num_spoken_languages,lang_group,is_english_spoken,popularity_percentile,weighted_rating,release_year,Season,return_on_investment_ratio,profit_loss
4553,The Machinist,101,2004-09-24,5000000,8203235,11.1262,7.527,5704,0,0,1,0,1,False,2,Thriller,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Other,2,Spain,1,1,1,True,93.18798352255601,7.526790485025456,2004,Fall,0.640647,3203235
4564,Sex and the City,146,2008-05-12,65000000,418800000,14.7099,6.6,2149,1,0,1,1,1,False,3,Comedy,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,New Line Cinema,3,United States of America,1,1,1,True,96.34281121269969,6.5998752172419675,2008,Spring,5.443076923076923,353800000
4566,Michael Clayton,119,2007-09-28,25000000,92991835,6.0454,6.777,1791,0,0,1,1,1,False,3,Drama,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Other,4,United States of America,1,1,1,True,79.27258113131718,6.776751516222227,2007,Fall,2.7196734,67991835
4584,Sense and Sensibility,136,1995-12-13,16000000,134582776,8.3552,7.417,1720,0,0,1,0,1,False,2,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Columbia Pictures,3,United Kingdom,2,1,1,True,88.30503365819351,7.416369388187234,1995,Winter,7.4114235,118582776
4587,Mermaids,110,1990-12-14,31000000,35419397,4.1452,6.746,526,0,0,1,0,1,False,3,Comedy,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,1,United States of America,1,1,1,True,65.37727318396463,6.745213884383738,1990,Winter,0.1425611935483871,4419397
4588,"Lust, Caution",158,2007-09-24,15000000,67100000,7.0306,7.2,718,0,0,1,1,1,True,4,Action,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,Other,6,China,4,4,4+,True,83.82397267155632,7.1987923742284154,2007,Fall,3.473333333333333,52100000
4592,Carolina,97,2003-07-04,15000000,308641,3.398,5.7,79,0,0,0,0,1,False,2,Comedy,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,6,Germany,2,1,1,True,56.44529287651964,5.707896463377876,2003,Summer,-0.9794239333333333,-14691359
4593,The Discreet Charm of the Bourgeoisie,101,1972-09-15,800000,103230,4.5506,7.473,827,0,0,0,0,1,True,1,Comedy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,1,France,3,2,2,False,69.30573696372953,7.471621638973708,1972,Fall,-0.8709625,-696770
4597,Armored,88,2009-12-04,20000000,22942221,4.3812,5.729,658,0,0,1,0,1,False,5,Action,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,Other,4,United States of America,1,1,1,True,67.74841756254396,5.729914593429788,2009,Winter,0.14711105,2942221
4599,Raising Helen,119,2004-05-27,50000000,49700000,5.7729,6.1,665,0,0,1,0,1,False,3,Drama,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,3,United States of America,1,1,1,True,77.90615894705114,6.100347923528874,2004,Spring,-0.006,-300000
4612,Absolon,96,2003-03-10,8000000,7016,2.0524,4.188,72,0,0,0,0,1,False,2,Action,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Other,3,Canada,2,1,1,True,34.55239626243344,4.217365987263425,2003,Spring,-0.999123,-7992984
4614,The Sum of All Fears,124,2002-05-31,68000000,193921372,9.3937,6.359,1768,0,0,1,1,1,False,3,Thriller,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Paramount Pictures,2,Canada,3,5,4+,True,90.71636692454537,6.358984577201939,2002,Spring,1.8517848823529413,125921372
4629,December Boys,105,2007-09-14,4000000,1200000,2.8623,6.0,200,0,0,1,1,1,False,2,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,2,Australia,2,1,1,True,48.427609765899724,6.001650333682737,2007,Fall,-0.7,-2800000
4638,Hot Fuzz,121,2007-02-14,12000000,80600000,12.145,7.56,7750,0,0,1,1,1,False,3,Crime,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Universal Pictures,5,France,3,1,1,True,94.36350848990254,7.559841532327471,2007,Winter,5.716666666666667,68600000
4643,The Guardian,139,2006-09-28,10000000,94973540,8.2507,7.1,1557,0,0,1,0,1,False,2,Action,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Other,6,United States of America,1,1,1,True,88.01366422184266,7.099506878735706,2006,Fall,8.497354,84973540
4688,Across the Universe,133,2007-09-14,45000000,29625761,6.2247,7.141,1355,0,0,1,1,1,False,3,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,Other,4,United States of America,1,1,1,True,80.20697277202854,7.14040318368011,2007,Fall,-0.34164975555555555,-15374239
4689,Sympathy for Mr. Vengeance,129,2002-03-29,4000000,1954937,3.7114,7.459,1493,0,0,1,0,1,True,3,Action,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Other,2,South Korea,1,1,1,False,60.554606651260926,7.458245459886365,2002,Spring,-0.51126575,-2045063
4704,At Long Last Love,125,1975-03-01,6000000,1500000,2.7089,5.2,26,0,0,1,0,1,False,3,Comedy,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,20th Century Fox,2,United States of America,1,1,1,True,45.88566261428715,5.2419154470455585,1975,Spring,-0.75,-4500000
4722,Body Snatchers,87,1993-06-09,13000000,428868,3.7406,6.1,431,0,0,1,0,1,False,2,Horror,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Warner Bros.,3,United States of America,1,1,1,True,60.976589972872496,6.100536382107014,1993,Summer,-0.9670101538461539,-12571132
4723,Southland Tales,144,2007-11-14,17000000,374743,1.55,5.177,560,0,0,1,1,1,False,3,Science Fiction,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Other,7,Germany,3,1,1,True,25.399377072239528,5.17905831919827,2007,Fall,-0.9779562941176471,-16625257
4771,Gone Baby Gone,113,2007-09-18,19000000,34600000,7.1962,7.304,3870,0,0,1,1,1,False,3,Crime,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,Other,2,United States of America,1,1,1,True,84.46699487591681,7.303748829002902,2007,Fall,0.8210526315789474,15600000
4780,Obsession,99,1976-08-01,1400000,4468000,3.0579,6.614,299,0,0,1,0,1,False,3,Thriller,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,Columbia Pictures,2,United States of America,1,1,1,True,51.567366623128706,6.6130590569007675,1976,Summer,2.1914285714285713,3068000
4806,Runaway Bride,116,1999-07-30,70000000,309500000,8.6516,6.111,2036,0,0,1,0,1,False,2,Comedy,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Paramount Pictures,4,United States of America,1,1,1,True,89.1891891891892,6.111108353986367,1999,Summer,3.4214285714285713,239500000
4808,Charade,113,1963-12-01,4000000,13475000,5.3126,7.7,1415,0,0,1,0,1,False,3,Comedy,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Other,1,United States of America,1,4,4+,True,75.00251180548578,7.699033698495924,1963,Winter,2.36875,9475000
4816,Ghost Dog: The Way of the Samurai,116,1999-10-06,2000000,9392768,5.8037,7.32,1260,0,0,1,0,1,False,2,Crime,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Other,6,France,4,1,1,True,78.05686727619813,7.319216270475996,1999,Fall,3.696384,7392768
4823,Final Analysis,124,1992-02-07,32000000,28600000,5.4394,5.7,292,0,0,1,0,1,False,3,Drama,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Warner Bros.,3,United States of America,1,1,1,True,75.88666733648147,5.7021560309564165,1992,Winter,-0.10625,-3400000
4824,The Jackal,124,1997-11-14,60000000,159300000,10.4582,6.379,1950,0,0,1,0,1,False,4,Action,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,Universal Pictures,8,Canada,6,2,2,True,92.17321410629961,6.378975764772029,1997,Fall,1.655,99300000
4825,Guys and Dolls,149,1955-12-23,5500000,6874673,3.7468,6.6,233,0,0,1,0,1,False,3,Comedy,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,Other,2,United States of America,1,1,1,True,61.0971566361901,6.59885349175312,1955,Winter,0.24994054545454544,1374673
4836,Layer Cake,105,2004-09-30,6500000,11900000,7.0649,6.913,2182,0,0,0,1,1,False,3,Drama,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Other,1,United Kingdom,1,2,2,True,84.0048226665327,6.912733722890623,2004,Fall,0.8307692307692308,5400000
4858,The Invasion,99,2007-08-17,80000000,40170558,10.5229,6.021,1544,0,0,1,0,1,False,4,Horror,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,Other,3,United States of America,1,2,2,True,92.3239224354466,6.021201111372317,2007,Summer,-0.497868025,-39829442
4911,Dark Blue,118,2002-12-14,15000000,12150301,3.7713,6.2,337,0,0,1,0,1,False,4,Crime,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,Other,6,Germany,3,1,1,True,61.358384406711544,6.200389695474054,2002,Winter,-0.18997993333333332,-2849699
4912,Confessions of a Dangerous Mind,113,2002-12-31,30000000,33013805,5.4154,6.698,1167,0,0,1,0,1,False,6,Comedy,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,Other,5,Germany,3,2,2,True,75.70581734150508,6.697686401601225,2002,Winter,0.10046016666666667,3013805
4917,A Boy and His Dog,90,1975-03-23,400000,6900000,2.5513,6.27,350,0,0,1,0,1,False,3,Drama,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,1,United States of America,1,1,1,True,43.3839043504471,6.270175832108918,1975,Spring,16.25,6500000
4918,The Fourth Protocol,119,1987-03-20,6000000,12423831,3.9237,6.282,181,0,0,1,0,1,False,2,Action,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Other,1,United Kingdom,1,1,1,True,63.136742690646045,6.28227317071555,1987,Spring,1.0706385,6423831
4922,The Curious Case of Benjamin Button,166,2008-12-25,150000000,335800000,17.9309,7.591,13027,0,0,1,1,1,False,3,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,Warner Bros.,3,United States of America,1,1,1,True,97.74942228473827,7.590903340272507,2008,Winter,1.2386666666666666,185800000
4923,Zardoz,105,1974-02-06,1570000,1800000,2.6016,5.948,462,0,0,1,0,1,False,4,Fantasy,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,Other,1,United Kingdom,1,1,1,True,44.25801265949965,5.948828762570692,1974,Winter,0.1464968152866242,230000
4927,Edge of Seventeen,104,1998-05-14,1500000,870751,1.7304,6.528,109,0,0,0,1,1,False,3,Comedy,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,2,United States of America,1,1,1,True,28.80538531096152,6.526215609729364,1998,Spring,-0.41949933333333334,-629249
4929,Hang 'em High,114,1968-04-12,1800000,6800000,6.4175,6.849,777,0,0,1,0,1,False,2,Western,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,3,United States of America,1,1,1,True,81.07103385913796,6.848335111915464,1968,Spring,2.7777777777777777,5000000
4932,A Guide for the Married Man,89,1967-05-25,3325000,5000000,3.8138,5.9,34,0,0,1,0,1,False,2,Comedy,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,20th Century Fox,1,United States of America,1,1,1,True,61.77032050637998,5.912334773435145,1967,Spring,0.5037593984962406,1675000
4935,Howl's Moving Castle,119,2004-09-09,24000000,236049757,25.9939,8.396,10246,0,0,1,0,1,True,3,Fantasy,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,Other,7,Japan,1,1,1,False,98.96513613985734,8.395798547581753,2004,Fall,8.835406541666666,212049757
4942,Leatherheads,114,2008-03-24,58000000,41299492,3.8513,5.837,461,0,0,1,1,1,False,3,Comedy,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Universal Pictures,4,Germany,2,2,2,True,62.22746910479252,5.838070816169329,2008,Spring,-0.28793979310344825,-16700508
4944,Burn After Reading,96,2008-09-05,37000000,163700000,7.2718,6.656,4835,0,0,1,0,1,False,2,Comedy,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,5,United States of America,3,1,1,True,84.71817542449513,6.655932943976474,2008,Fall,3.424324324324324,126700000
4945,Man on Fire,95,1957-08-22,1180000,1415000,1.2876,5.8,4,0,0,1,0,2,False,1,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,3,United States of America,1,1,1,True,19.873405003516528,5.906343414046016,1957,Summer,0.19915254237288135,235000
4951,10 Things I Hate About You,97,1999-03-30,16000000,53478166,20.426,7.594,8329,0,0,1,0,1,False,3,Comedy,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,2,United States of America,1,2,2,True,98.38239726715562,7.5938484654346015,1999,Spring,2.342385375,37478166
4952,Pillow Talk,102,1959-10-07,1600000,18750000,3.4199,7.125,289,0,0,1,0,1,False,2,Comedy,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,1,United States of America,1,2,2,True,56.69144981412639,7.122264541621483,1959,Fall,10.71875,17150000
4953,Be Kind Rewind,102,2008-01-20,20000000,30600000,4.6955,6.309,1378,0,0,1,0,1,False,2,Drama,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,1,United States of America,1,1,1,True,70.49130915301919,6.309016473582473,2008,Winter,0.53,10600000
4954,Drop Zone,101,1994-12-08,45000000,62000000,6.0591,5.7,411,0,0,1,0,1,False,3,Action,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,Paramount Pictures,2,United States of America,1,1,1,True,79.34793529589068,5.701533293859782,1994,Winter,0.37777777777777777,17000000
4958,The Legend of Bagger Vance,126,2000-11-02,80000000,39459427,5.5039,6.587,915,0,0,1,0,1,False,2,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,20th Century Fox,6,Switzerland,3,2,2,True,76.27850899226364,6.58672130684523,2000,Fall,-0.5067571625,-40540573
4959,The International,118,2009-02-03,50000000,60161391,4.9869,6.247,1292,0,0,1,1,1,False,6,Action,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,Columbia Pictures,5,Germany,3,5,4+,True,72.96292575102984,6.2470655197758935,2009,Winter,0.20322782,10161391
4960,"Synecdoche, New York",124,2008-10-24,20000000,4383538,7.321,7.549,1458,0,0,0,1,1,False,1,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,4,United States of America,1,2,2,True,84.89902541947151,7.548165673111878,2008,Fall,-0.7808231,-15616462
